aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxon,taxa_name,TG_latest,unreviewed_traitValue,References,PataHunt_traitValue,filter_or_not,campbell_diet,same_or_not,global_totalAbundance,global_relativeAbundance,auscpr_totalAbundance,auscpr_relativeAbundance,natlantic_totalAbundance,natlantic_relativeAbundance,npacific_totalAbundance,npacific_relativeAbundance,socpr_totalAbundance,socpr_relativeAbundance
22626,Thaliacea,Thaliacea,NA,NA,NA,Class,NA,Animalia,Chordata,Thaliacea,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:22626 ,NA,Thaliacean,NA,Thaliacea,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104126,Pseudochirella,Pseudochirella ,NA,"Sars G.O., 1920",NA,Genus,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Pseudochirella,NA,urn:lsid:marinespecies.org:taxname:104126,NA,Calanoid,NA,Pseudochirella spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104221,Amallothrix ,Amallothrix ,NA,"Sars G.O., 1925",NA,Genus,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Amallothrix,NA,urn:lsid:marinespecies.org:taxname:104221 ,NA,Calanoid,NA,Amallothrix spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104225,Lophothrix ,Lophothrix ,NA,"Giesbrecht, 1895",NA,Genus,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Lophothrix,NA,urn:lsid:marinespecies.org:taxname:104225 ,NA,Calanoid,NA,Lophothrix spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104301,Euchirella messinensis,Euchirella messinensis,NA,"(Claus, 1863)",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Euchirella,Euchirella messinensis,urn:lsid:marinespecies.org:taxname:104301,NA,Calanoid,NA,Euchirella messinensis,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104470,Neocalanus cristatus,Neocalanus cristatus,NA,"(Krøyer, 1848)",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470 ,NA,Calanoid,NA,Neocalanus cristatus V-VI,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104482,Candacia norvegica,Candacia norvegica,NA,"Boeck, 1865",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia norvegica,urn:lsid:marinespecies.org:taxname:104482,NA,Calanoid,NA,Candacia norvegica,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104494,Centropages chierchiae ,Centropages chierchiae ,NA,"Giesbrecht, 1889 ",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages,Centropages chierchiae,urn:lsid:marinespecies.org:taxname:104494,NA,Calanoid,NA,Centropages chierchiae eyecount,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104576,Heterorhabdus abyssalis,Heterorhabdus abyssalis,NA,"(Giesbrecht, 1889)",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterorhabdus,Heterorhabdus abyssalis,urn:lsid:marinespecies.org:taxname:104576,NA,Calanoid,NA,Heterorhabdus abyssalis,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104577,Heterorhabdus clausi,Heterorhabdus clausi,NA,"(Giesbrecht, 1889)",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterorhabdus,Heterorhabdus clausi,urn:lsid:marinespecies.org:taxname:104577,NA,Calanoid,NA,Heterorhabdus clausi,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104633,Metridia lucens,Metridia lucens,NA,"Boeck, 1865",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,Metridia lucens,urn:lsid:marinespecies.org:taxname:104633,NA,Calanoid,NA,Metridia lucens,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104722,Anomalocera patersoni ,Anomalocera patersoni ,NA,"Templeton, 1837",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Anomalocera,Anomalocera patersoni,urn:lsid:marinespecies.org:taxname:364368 ,"Anomalocera patersonii Templeton, 1837",Calanoid,NA,Anomalocera patersoni,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104723,Calanopia americana,Calanopia americana ,NA,"Dahl F., 1894",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,Calanopia americana,urn:lsid:marinespecies.org:taxname:104723,NA,Calanoid,NA,Calanopia americana,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104811,Scolecithricella minor,Scolecithricella minor,NA,NA,NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811 ,NA,Calanoid,NA,Scolecithricella minor,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104813,Scolecithricella orientalis,Scolecithricella orientalis ,NA,"Mori, 1937 ",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella orientalis,urn:lsid:marinespecies.org:taxname:104813 ,NA,Calanoid,NA,Scolecithricella orientalis,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104833,Scottocalanus securifrons ,Scottocalanus securifrons ,NA,"(Scott T., 1894) ",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scottocalanus,Scottocalanus securifrons,urn:lsid:marinespecies.org:taxname:104833 ,NA,Calanoid,NA,Scottocalanus securifrons,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105403,Pterosagitta  ,Pterosagitta  ,NA,"Costa, 1869",NA,Genus,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Pterosagittidae,Pterosagitta,NA,urn:lsid:marinespecies.org:taxname:105403 ,NA,Chaetognath,NA,Pterosagitta spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109459,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Amphisolenia spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Histioneis spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ornithocercus spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Alexandrium spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Gyrodinium spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Katodinium spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratocorys spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Centrodinium spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Corythodinium spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Dinophysis acuminata,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Dinophysis acuta,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Dinophysis caudata,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Dinophysis fortii,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Dinophysis norvegica,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Dinophysis punctata,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Dinophysis tripos,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ptychodiscus noctiluca,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Polykrikos schwartzii cysts,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Pronoctiluca pelagica,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium belone,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium buceros,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium compressum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium concilians,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium contortum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium falcatiforme,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium falcatum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium geniculatum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium inflatum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium karstenii,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium kofoidii,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium limulus,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium pavillardii,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium praelongum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium ranipes,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium setaceum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Ceratium symmetricum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Prorocentrum dentatum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Prorocentrum micans,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinoflagellate,NA,Prorocentrum rostratum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meringosphaera spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phaeocystis pouchetii,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parathalestris croni,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119777,Monstrillidae  ,Monstrillidae  ,NA,"Dana, 1849-1852 ",NA,Family,NA,Animalia,Arthropoda,Copepoda,Monstrilloida,Monstrillidae,NA,NA,urn:lsid:marinespecies.org:taxname:119777 ,NA,NA,NA,Monstrillidae,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119805,Monstrilla longiremis ,Monstrilla longiremis ,NA,"Giesbrecht, 1893",NA,Species,NA,Animalia,Arthropoda,Copepoda,Monstrilloida,Monstrillidae,Monstrilla,Monstrilla longiremis,urn:lsid:marinespecies.org:taxname:119805 ,NA,NA,NA,Monstrilla longiremis,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128775,Giardella callianassae ,Giardella callianassae ,NA,"Canu, 1888",NA,Species,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Clausidiidae,Giardella,Giardella callianassae,urn:lsid:marinespecies.org:taxname:128775 ,NA,Cyclopoid,NA,Giardella callianassae,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128776,Giardella thompsoni ,Giardella thompsoni ,NA,"Scott A., 1906",NA,Species,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Clausidiidae,Giardella,Giardella thompsoni,urn:lsid:marinespecies.org:taxname:128776 ,NA,Cyclopoid,NA,Giardella thompsoni,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128895,Pseudolubbockia dilatata ,Pseudolubbockia dilatata ,NA,"Sars G.O., 1909",NA,Species,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Lubbockiidae,Pseudolubbockia,Pseudolubbockia dilatata,urn:lsid:marinespecies.org:taxname:128895 ,NA,Cyclopoid,NA,Pseudolubbockia dilatata,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137688,Oxygyrus  ,Oxygyrus  ,NA,"W. H. Benson, 1835 ",NA,Genus,NA,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Oxygyrus,NA,urn:lsid:marinespecies.org:taxname:137688 ,NA,NA,NA,Oxygyrus spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137797,Thliptodon  ,Thliptodon  ,NA,"Boas, 1886 ",NA,Genus,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Thliptodon,NA,urn:lsid:marinespecies.org:taxname:137797 ,NA,Pteropod,NA,Thliptodon spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138257,Notobranchaea  ,Notobranchaea  ,NA,"Pelseneer, 1886 ",NA,Genus,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Notobranchaeidae ,Notobranchaea  ,NA,urn:lsid:marinespecies.org:taxname:138257 ,NA,Pteropod,NA,Notobranchaea spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138365,Pneumoderma  ,Pneumoderma  ,NA,"de Roissy, 1805 ",NA,Genus,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Pneumodermatidae,Pneumoderma,NA,urn:lsid:marinespecies.org:taxname:138365 ,NA,Pteropod,NA,Pneumoderma spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138366,Pneumodermopsis  ,Pneumodermopsis  ,NA,"W. Keferstein, 1862 ",NA,Genus,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Pneumodermatidae,Pneumodermopsis  ,NA,urn:lsid:marinespecies.org:taxname:138366 ,NA,Pteropod,NA,Pneumodermopsis spp. (Unidentified),NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140824,Pneumodermopsis canephora ,Pneumodermopsis canephora ,NA,"Pruvot-Fol, 1924 ",NA,Species,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Pneumodermatidae,Pneumodermopsis  ,Pneumodermopsis canephora,urn:lsid:marinespecies.org:taxname:140824 ,NA,Pteropod,NA,Pneumodermopsis canephora,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140825,Pneumodermopsis ciliata ,Pneumodermopsis ciliata ,NA,"(Gegenbaur, 1855) ",NA,Species,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Pneumodermatidae,Pneumodermopsis  ,Pneumodermopsis ciliata,urn:lsid:marinespecies.org:taxname:140825 ,NA,Pteropod,NA,Pneumodermopsis ciliata,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140826,Pneumodermopsis paucidens ,Pneumodermopsis paucidens ,NA,"(Boas, 1886) ",NA,Species,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Pneumodermatidae,Pneumodermopsis  ,Pneumodermopsis paucidens,urn:lsid:marinespecies.org:taxname:140826 ,NA,Pteropod,NA,Pneumodermopsis paucidens,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146735,Bradyidius armatus ,Bradyidius armatus ,NA,"(Vanhöffen, 1897) ",NA,Species,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Bradyidius,Bradyidius armatus,urn:lsid:marinespecies.org:taxname:146735 ,NA,Pteropod,NA,Bradyidius armatus,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Small Centric Diatoms (Unidentified),NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Diploneis spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Melosira varians,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Rhizosolenia spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Rhizosolenia hebetata hiemalis,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Surirella spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Odontella regia,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Eucampia spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Meuniera membranacea,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Odontella granulata,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Triceratium favus,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Striatella spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Aulacodiscus argus,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Dactyliosolen spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Fragilariopsis spp,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Lithodesmium undulatum,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diatom,NA,Grammatophora spp.,NA,not_determined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
