sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
638-49,4.6668,0,1.3334,3.3334,0.6667,3.3334,0.6667,0,0,3.3334,0.6667,0
638-5,56.6673,0,46.0004,12.0002,40.667,10.6669,31.3337,3.3335,9.3333,7.3334,0,0
638-53,2.6667,0,0.6667,2,0,2,0,0,0,2,0,0
638-57,11.3335,0,6.0001,5.3334,2.6668,5.3334,2.6668,2.0001,0,3.3333,0,0
638-61,10.6668,0,2.0001,9.3334,1.3334,8.6667,1.3334,4,0,4.6667,0,0
638-65,6,0,0.6667,5.3333,0.6667,5.3333,0.6667,2,0,3.3333,0,0
638-69,10.6668,0,2,8.6668,2,8.6668,1.3333,4.6668,0.6667,4,0,0
638-73,14.0002,0,5.3334,8.6668,3.3334,8.6668,2.0001,4.6667,1.3333,4.0001,0,0
638-77,11.3334,0,6,6.0001,4.6666,5.3334,3.3333,2,1.3333,3.3334,0,0
638-81,3.3334,0,0,3.3334,0,3.3334,0,2,0,1.3334,0,0
638-85,5.3333,0,0.6667,4.6666,0,4.6666,0,2,0,2.6666,0,0
638-89,3.3335,0,1.3334,2.0001,0,2.0001,0,0.6667,0,1.3334,0,0
638-9,29.3333,0,14.6667,14.6666,13.3334,14.6666,13.3334,5.3334,0,9.3332,0,0
64-1,30.0003,0,18.6668,11.3335,16.6667,9.3335,13.3334,2.6667,3.3333,6.6668,0.6667,0
64-13,52.0004,0,26.6669,26.0002,22.0001,23.3335,13.3334,2.0001,8.6667,21.3334,0.6667,0
64-21,75.3337,0,58.0002,18.6669,48.0001,14.6668,46.0001,1.3333,2,13.3335,1.3334,0
64-25,58.6671,0,38.0004,20.6667,34.0003,20,32.6669,2.6667,1.3334,17.3333,2.0001,0
64-29,168.0004,5.3333,114.6669,50.6669,74.6669,42.6668,66.6669,16.0001,8,26.6667,8,0
64-5,40.0006,0,18.6671,21.3335,16.0003,20.6668,14.0003,2.6667,2,18.0001,1.3334,0
64-9,34.6669,0,19.3335,16.0001,16.0001,13.3334,10.6668,1.3334,5.3333,12,0.6667,0
641-1,11.3335,0,2.6668,8.6667,2.0001,8.6667,1.3334,2.6666,0.6667,6.0001,0,0
641-13,70.6669,0,44,26.6669,34,26.0002,2,20,32,6.0002,0,0
641-17,70.6674,0,28.0006,42.6668,21.3338,40.0001,18.6671,25.3333,2.6667,14.6668,0,0
641-21,18.0003,0,2.0001,16.0002,0.6667,16.0002,0.6667,6.6667,0,9.3335,0,0
641-25,33.3334,0,6,27.3334,4.6667,27.3334,4.6667,4.0001,0,23.3333,0,0
641-29,16.6669,0.6667,1.3334,14.6668,1.3334,14.6668,0.6667,2.0001,0.6667,12.6667,0,0
641-33,14.0002,0,4.6668,9.3334,4.6668,9.3334,4.0001,2,0.6667,7.3334,0,0
641-37,18.6667,0,4.6667,14,3.3334,14,3.3334,2.6667,0,11.3333,0,0
641-41,16.0001,0,8.6668,7.3333,8.0001,7.3333,5.3334,1.3333,2.6667,6,0,0
641-45,87.3341,0,46.0003,42.0005,40.0001,40.0004,27.3334,18.0002,12.6667,22.0002,0,0
641-49,78.0003,0.6667,36.0002,42.0001,32.6667,40.0001,20,12.0001,12.6667,28,0.6667,0
641-5,8.6669,0,4.0001,4.6668,3.3334,4.6668,2.6667,1.3333,0.6667,3.3335,0,0
641-53,66.0003,0,29.3334,36.6669,25.3334,36.0002,12.6667,6.6668,12.6667,29.3334,0,0
641-9,17.3335,0,5.3334,12.0001,2.6667,12.0001,1.3333,9.3333,1.3334,2.6668,0,0
642-1,12.667,1.3333,6.0002,5.3335,5.3335,5.3335,4.6668,0.6667,0.6667,4.6668,0,0
642-13,370.6668,5.3333,189.3333,176.0002,183.9999,170.6668,175.9999,56,8,114.6668,2.6667,0
642-17,94.6673,0.6667,60.0004,34.0002,49.3336,34.0002,48.0003,8,1.3333,26.0002,2.6667,0
642-21,72.0002,0.6667,36.6667,34.6668,32.6667,34.6668,20,13.3334,12.6667,21.3334,1.3333,0
642-23,43.3339,0.6667,15.3337,27.3335,12.0003,26.6668,8.6669,10,3.3334,16.6668,0,0
642-25,185.333,1.3333,110.6667,73.333,101.3335,71.9997,88.0001,19.9999,13.3334,51.9998,1.3333,0
642-5,120.6673,0,92.0002,28.6671,89.3335,27.3337,48.0002,4,41.3333,23.3337,0,0
642-9,1050.6669,16,757.3335,277.3334,733.3333,272.0001,488,58.6667,245.3333,213.3334,2.6667,0
644-1,4,0,4,0,2,0,0,0,2,0,0,0
644-13,2.6667,0,2,0.6667,1.3333,0.6667,0,0,1.3333,0.6667,0,0
644-17,8.6667,0,8.6667,0,8.6667,0,0,0,8.6667,0,0,0
644-21,6.0002,0,4.0001,2.0001,3.3334,1.3334,0.6667,0,2.6667,1.3334,0,0
644-25,3.3333,0,3.3333,0,1.3333,0,0,0,1.3333,0,0,0
644-29,3.3333,0,2,1.3333,2,1.3333,0,0,2,1.3333,0,0
644-33,4.6667,0,2,2.6667,2,2.6667,0,0,2,2.6667,0,0
644-37,59.3338,0,30.667,28.6668,29.3336,25.3334,24.6669,6.6667,4.6667,18.6667,0.6667,0
644-41,16.6668,0,8.6668,8,6.6668,8,4.0001,2.6668,2.6667,5.3332,0,0
644-45,5.3335,0,4.0001,1.3334,1.3334,1.3334,1.3334,0.6667,0,0.6667,0,0
644-49,2.6668,0,2.0001,0.6667,1.3334,0.6667,0.6667,0,0.6667,0.6667,0,0
644-5,4.0001,0,2.6667,1.3334,2,1.3334,0,0.6667,2,0.6667,0,0
644-53,10.6669,0,7.3335,3.3334,3.3334,3.3334,3.3334,2,0,1.3334,2.0001,0
644-57,11.3336,0,4.6668,6.6668,2.6667,6.6668,2.6667,4.0001,0,2.6667,0.6667,0
644-61,12.6669,0,3.3334,9.3335,1.3334,9.3335,1.3334,7.3335,0,2,0.6667,0
644-65,2.0001,0,1.3334,0.6667,0.6667,0.6667,0,0,0.6667,0.6667,0.6667,0
644-69,13.3336,0,9.3334,4.0002,4.6667,3.3335,2.6667,2.0001,2,1.3334,4.6667,0
644-73,2,0,0.6667,1.3333,0.6667,1.3333,0.6667,1.3333,0,0,0,0
644-77,8.0002,0,4.0001,4.0001,2.0001,4.0001,1.3334,2.6667,0.6667,1.3334,1.3333,0
644-81,3.3334,0,0.6667,2.6667,0.6667,2.6667,0.6667,2,0,0.6667,0,0
644-85,4.0001,0,0.6667,3.3334,0.6667,3.3334,0.6667,0,0,3.3334,0,0
644-89,4.6668,0,0,4.6668,0,4.6668,0,4.0001,0,0.6667,0,0
644-9,6.0001,0,4.6667,1.3334,4,1.3334,0,0,4,1.3334,0,0
644-93,4,0,1.3333,2.6667,1.3333,2.6667,1.3333,2.6667,0,0,0,0
645-1,8.0001,0,4.6667,3.3334,4.6667,3.3334,4,0,0.6667,3.3334,0,0
645-13,6,0,2.6667,3.3333,2,3.3333,0.6667,1.3333,1.3333,2,0,0
645-17,6,0,5.3333,0.6667,5.3333,0.6667,5.3333,0,0,0.6667,0,0
645-21,10.0001,0,9.3334,0.6667,3.3334,0.6667,1.3334,0.6667,2,0,0,0
645-25,8.6668,0,8.6668,0,8.6668,0,8.6668,0,0,0,0,0
645-29,9.3333,0,5.9999,3.3334,4.6666,3.3334,4.6666,2,0,1.3334,0,0
645-33,271.3337,0,228.0002,44.0002,226.6668,42.6668,118.0002,1.3334,108.6666,41.3334,0,0
645-37,76.6667,0,60.0001,16.6666,56.6667,16.6666,15.3334,2,41.3333,14.6666,0,0
645-41,186.6662,0,143.9997,43.9998,126.6666,42.6665,122.6666,5.3333,4,37.3332,2.6666,0
645-45,169.3327,0,127.9995,41.3332,117.3329,37.3332,113.333,24,3.9999,13.3332,1.3333,0
645-49,170.6666,0,124,46.6666,98.6667,42.6666,90.6667,14.6666,8,28,0,0
645-5,4.6668,0,4.0001,0.6667,4.0001,0.6667,3.3334,0,0.6667,0.6667,0,0
645-53,22.6667,0,19.3334,3.3333,5.3334,3.3333,5.3334,0,0,3.3333,0,0
645-57,71.3334,0,38,33.3334,26.6667,33.3334,26.6667,7.3334,0,26,5.3333,0
645-61,28.6669,0,15.3334,13.3335,14,13.3335,14,10.0001,0,3.3334,0.6667,0
645-65,30.6671,0,20.0002,10.6669,18.6669,9.3336,18.0002,4.6668,0.6667,4.6668,0,0
645-69,58.6661,0,35.9997,22.6664,25.3332,21.3331,21.3332,9.3332,4,11.9999,5.3333,0
645-73,43.3336,0,28.6669,14.6667,12.6669,14.6667,6.0002,7.3334,6.6667,7.3333,0,0
645-77,65.3339,0,41.3337,24.6669,37.3336,24.0002,37.3336,3.3334,0,20.6668,0,0
645-81,122.6669,0,119.3335,3.3334,17.3335,3.3334,6.0001,1.3334,11.3334,2,0,0
645-9,7.3335,0,6.6668,0.6667,6.6668,0.6667,4.6668,0,2,0.6667,0,0
646-1,12.0001,0,9.3333,2.6668,2.6667,2.6668,0,1.3334,2.6667,1.3334,0,0
646-13,85.333,0,26.6665,58.6665,21.3332,58.6665,17.3332,18.6666,4,39.9999,1.3333,0
646-17,29.3336,0,13.3335,17.3334,6.6668,15.3334,6.0001,3.3333,0.6667,12.0001,0,0
646-21,44.667,0,20.6668,24.6669,5.3334,23.3335,3.3334,14.6667,2,8.6668,0,0
646-25,31.3334,0,12.0001,19.3333,5.3334,19.3333,5.3334,10.6666,0,8.6667,0.6667,0
646-29,26.6672,0,7.3335,19.3337,4.0001,19.3337,4.0001,6.0001,0,13.3336,0,0
646-33,17.3337,0,11.3335,6.6669,10.6668,6.0002,4.0001,2.0001,6.6667,4.0001,0,0
646-37,2.6668,0,0.6667,2.0001,0.6667,2.0001,0.6667,1.3334,0,0.6667,0,0
646-41,10.0001,0,3.3333,6.6668,2,6.6668,2,4.6667,0,2.0001,0,0
646-45,24.6669,0,7.3334,17.3335,6.6667,15.3335,3.3334,4.0001,3.3333,11.3334,0.6667,0
646-49,93.3344,0,31.3341,63.3337,24.6672,61.3336,21.3338,21.3334,3.3334,40.0002,0.6667,0
646-5,8.6666,0,5.9999,3.3334,2.6666,2.6667,0,0.6667,2.6666,2,0,0
646-53,10.6668,0,4.6668,6.6667,3.3334,6,2.0001,4.6666,1.3333,1.3334,0,0
646-57,46.6672,0,22.6668,25.3337,18.0002,24.0004,4.0002,8.6668,14,15.3336,0,0
646-61,24.6667,0,9.3333,15.3334,7.3333,15.3334,4.6666,9.3333,2.6667,6.0001,0,0
646-65,26.6671,0,14.6669,13.3335,10.0002,11.3335,7.3335,3.3334,2.6667,8.0001,0,0
646-69,12.6667,0,6.6667,7.3333,4.6667,6,4.6667,2.6667,0,3.3333,0,0
646-73,16.6669,0,12.0002,6,10.0002,4.6667,9.3335,2.6667,0.6667,2,0,0
646-77,133.3339,0,86.6669,50.0003,78.0002,44.6669,73.3335,7.3334,4.6667,37.3335,0.6667,0
646-81,38.0002,0,26.0001,12.0001,19.3334,12.0001,16.6667,9.3334,2.6667,2.6667,0,0
646-9,17.3336,0,10.6668,6.6668,6.0001,6.6668,2.6668,2.6667,3.3333,4.0001,0,0
647-1,27.9996,0,14.6664,13.3332,13.3331,11.9999,10.6664,1.3333,2.6667,10.6666,0,0
647-13,38.6672,0,29.3338,9.3334,22.667,8.0001,20.0003,0.6667,2.6667,7.3334,0,0
647-17,64.0005,0.6667,42.6669,22.6669,34.0002,20.0002,32.0002,6.0001,2,14.0001,2,0
647-21,81.3335,0,67.9999,13.3336,64.6666,12.0002,61.9999,2.6668,2.6667,9.3334,0,0
647-25,98.0002,0,75.3335,22.6667,68.0002,19.3334,60.0002,6,8,13.3334,1.3333,0
647-29,91.3335,0,71.3334,20.0001,55.3334,20.0001,38.0001,2,17.3333,18.0001,2,0
647-33,157.3331,1.3333,134.6666,22.6665,114.6667,21.3332,108.0001,1.3333,6.6666,19.9999,0,0
647-37,151.3338,0,130.0002,22.0003,110.0002,20.6669,108.6668,1.3334,1.3334,19.3335,0,0
647-41,107.3336,0,87.3334,20.0002,85.3334,18.0002,83.3334,0.6667,2,17.3335,0,0
647-45,234.0005,0.6667,213.3338,20.6667,210.0004,18,209.3337,6,0.6667,12,0,0
647-49,271.3337,0,248.6668,23.3336,234.0002,17.3335,231.3335,1.3334,2.6667,16.0001,0,0
647-5,61.3337,0,50.6669,10.6668,35.3335,8.6668,30.0002,6.6667,5.3333,2.0001,0,0
647-53,201.3339,0.6667,185.3337,15.3335,178.6669,14.0001,176.6669,0.6667,2,13.3334,1.3334,0
647-57,70.6662,0,58.6663,11.9999,51.9997,10.6666,50.6664,6.6666,1.3333,4,0,0
647-61,230.6664,0,166.6666,73.3331,116.0001,55.9999,94.6667,18.6667,21.3334,37.3332,1.3333,0
647-65,157.3336,0,120.6669,39.3334,108.6669,34.6667,96.0002,12.6667,12.6667,22,0.6667,0
647-69,173.3329,2.6667,137.333,35.9999,109.333,29.3333,95.9997,17.3333,13.3333,12,1.3333,0
647-73,177.3337,0,145.3335,35.3335,123.3334,27.3336,119.3334,9.3334,4,18.0002,0,0
647-77,71.3334,0,57.9999,15.3335,44.6665,8.6668,42.6665,3.3334,2,5.3334,1.3333,0
647-81,218.0004,0,196.6668,23.3336,177.3336,18.0002,175.3336,10.0001,2,8.0001,0,0
647-85,254.6661,0,205.3329,50.6665,169.333,41.3332,165.333,20,4,21.3332,2.6667,0
647-9,66.6669,0,48.0001,18.6668,29.3334,16.6668,29.3334,6.0001,0,10.6667,0,0
648-1,8,0,3.3333,4.6667,3.3333,4.6667,3.3333,2.6667,0,2,0,0
648-13,24.6669,0,12.0002,12.6667,0.6667,12,0.6667,7.3333,0,4.6667,5.3334,0
648-17,43.3335,0,35.3334,8.0001,2,8.0001,2,5.3334,0,2.6667,25.3334,0
648-21,14.6668,0,14.0001,0.6667,0.6667,0.6667,0.6667,0.6667,0,0,3.3334,0
648-25,7.3333,0,6.6666,0.6667,0,0.6667,0,0,0,0.6667,4,0
648-29,2,0,0,2,0,2,0,0,0,2,0,0
648-33,0.6667,0,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
648-37,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0
648-41,4.6667,0,4.6667,0,4.6667,0,4.6667,0,0,0,0,0
648-45,2,0,2,0,2,0,2,0,0,0,0,0
648-49,2.0001,0,1.3334,0.6667,0.6667,0.6667,0.6667,0,0,0.6667,0.6667,0
648-5,6.6667,0,1.3333,5.3334,0,5.3334,0,2.6667,0,2.6667,1.3333,0
648-53,1.3333,0,0,1.3333,0,1.3333,0,0,0,1.3333,0,0
648-57,6,0,4.6667,1.3333,1.3334,1.3333,1.3334,0,0,1.3333,3.3333,0
648-61,23.9999,0,11.9999,12,9.3333,12,9.3333,12,0,0,1.3333,0
648-65,40,0,20.6667,19.3333,15.3333,19.3333,15.3333,19.3333,0,0,2,0
648-69,24.6668,0,2.6668,22,2.0001,22,2.0001,20,0,2,0.6667,0
648-73,7.3335,0,5.3335,3.3333,2.6668,2,2.0001,1.3333,0.6667,0.6667,1.3334,0
648-9,23.3334,0,20.6667,2.6667,3.3333,2.6667,3.3333,2,0,0.6667,8.6667,0
649-1,24.0002,0,21.3334,4.0001,20.0001,2.6668,18.0001,0.6667,2,2.0001,0,0
649-13,33.3334,0,24.6666,11.3335,19.3333,8.6668,17.3333,2.0001,2,6.6667,2.6666,0
649-17,70.6669,0,39.3336,35.3333,30.6668,31.3333,20.0001,11.3333,10.6667,20,4.0001,0
649-5,33.3335,0,25.3334,14.0001,18.6667,8.0001,14,1.3334,4.6667,6.6667,0,0
649-9,24.6667,0,20,10,9.9999,4,7.3332,0.6667,2.6667,3.3333,2.6667,0
65-1,18.0005,0.6667,16.0004,1.3334,13.3337,0.6667,11.3337,0.6667,2,0,0.6667,0
65-13,71.9996,0,50.6664,21.3332,45.3331,18.6665,45.3331,8,0,10.6665,0,0
65-17,107.9997,0,85.3331,22.6666,77.3331,21.3333,75.9998,8,1.3333,13.3333,0,0
65-21,16.0004,0,12.0002,4.0002,10.6668,2.6668,10.0001,0.6667,0.6667,2.0001,0.6667,0
65-25,22.6671,0,18.6671,4.6667,14.667,4,11.3336,0.6667,3.3334,3.3333,0.6667,0
65-29,71.3335,0,54.6668,16.6667,53.3335,16.6667,48.0002,0.6667,5.3333,16,1.3333,0
65-33,78.667,0,58.6669,20.0001,56.0002,20.0001,45.3335,0,10.6667,20.0001,0.6667,0
65-37,73.3336,0,42.6668,31.3335,39.3334,30.0001,33.3334,2,6,28.0001,1.3333,0
65-41,151.9996,0,99.9997,53.3332,91.9998,49.3333,74.6665,1.3333,17.3333,48,2.6667,0
65-45,103.9995,0,59.9997,43.9998,54.6665,43.9998,37.3332,2.6667,17.3333,41.3331,5.3332,0
65-5,58.0003,0,46.6668,11.3335,45.3334,10.0001,35.3334,0,10,10.0001,0.6667,0
65-9,54.0003,0,38,17.3336,30,14.0002,24,2,6,12.0002,0.6667,0
651-1,16.6668,0,14.0001,3.3334,12.0001,2.6667,10.6668,0,1.3333,2.6667,0,0
651-13,90.0004,0,53.3335,36.6669,43.3335,36.0002,37.3335,2.6667,6,33.3335,0,0
651-17,93.3334,0,47.3332,46.0002,39.9999,42.6669,20.6666,2.6668,19.3333,40.0001,0,0
651-21,315.9994,0,211.9999,105.3328,196,101.3329,180,3.9999,16,97.333,2.6666,0
651-25,461.3339,8,362.6668,93.3338,341.3335,90.6671,317.3335,8.0001,24,82.667,0,0
651-29,378.6668,0,290.6667,88.0001,280,88.0001,266.6667,16.0001,13.3333,72,0,0
651-33,376.0001,0,336.0001,40,296.0001,40,296.0001,5.3333,0,34.6667,0,0
651-37,610.6668,0,410.6667,200.0001,410.6667,200.0001,410.6667,8,0,192.0001,0,0
651-41,333.3334,0,298.6666,34.6668,264,32.0001,226.6667,16.0001,37.3333,16,8,0
651-45,93.3335,0,48.0001,45.3334,48.0001,42.6667,48.0001,8,0,34.6667,0,0
651-49,195.9989,0,126.6659,73.333,101.3328,65.3331,69.3328,29.3332,32,35.9999,3.9999,0
651-5,217.3336,0,202.6668,15.3335,193.3334,14.0001,158.0001,4,35.3333,10.0001,0,0
651-53,115.9995,1.3333,61.333,54.6665,45.3331,51.9999,34.6664,15.9999,10.6667,36,2.6666,0
651-57,105.3333,0,62.6666,42.6667,57.3333,42.6667,37.3333,14.6666,20,28.0001,0,0
651-61,130.6664,0,65.3332,65.3332,57.3333,65.3332,38.6666,17.3333,18.6667,47.9999,0,0
651-9,92.6671,0,62.0002,30.6669,53.3335,29.3335,41.3335,4.0001,12,25.3334,0,0
652-1,42.0006,0,26.6669,15.3337,20.6668,15.3337,8.0001,4.0001,12.6667,11.3336,2.6667,0
652-13,12.6669,0,5.3335,7.3334,4.6668,6.0001,2.6668,0.6667,2,5.3334,0,0
652-17,7.3334,0,2.6667,4.6667,2.6667,4.6667,2.6667,0.6667,0,4,0,0
652-21,7.3334,0,2.6666,4.6668,2.6666,4.6668,2.6666,0,0,4.6668,0,0
652-25,20.0001,0,10.6668,9.3333,10.6668,9.3333,10.6668,4,0,5.3333,0,0
652-29,6.667,0,2.6668,4.6669,1.3334,4.0002,1.3334,1.3334,0,2.6668,0.6667,0
652-33,34.667,0,22.6668,12.0002,19.3335,11.3335,8.6668,2.0001,10.6667,9.3334,0.6667,0
652-37,85.3339,0,47.3336,38.0003,42.0002,37.3336,23.3335,7.3334,18.6667,30.0002,1.3334,0
652-41,54.0005,0,28.0002,26.0003,20.6668,25.3336,9.3335,6.6668,11.3333,18.6668,1.3334,0
652-45,32.0004,0,16.6669,15.3335,11.3335,15.3335,2.6668,3.3334,8.6667,12.0001,1.3334,0
652-49,42.0003,0,15.3335,28.0001,12.0001,26.0001,6.0001,4.6667,6,21.3334,0,0
652-5,70.0002,0,37.3335,32.6667,31.3335,32,18.6668,8,12.6667,24,0.6667,0
652-53,24.0003,0,9.3335,15.3335,6.0001,14.6668,4.6668,6,1.3333,8.6668,0,0
652-57,89.334,0,48.0005,42.0002,38.667,40.6668,24.667,18,14,22.6668,1.3334,0
652-61,77.3336,0,44.6669,32.6667,40.6669,32.6667,21.3336,11.3335,19.3333,21.3332,0,0
652-65,12.6668,0,4.0001,8.6667,3.3334,8.6667,2.6667,0.6667,0.6667,8,0,0
652-69,6.667,0,2.0001,5.3336,0.6667,4.0002,0.6667,1.3334,0,2.6668,0,0
652-73,11.3336,0,4.6668,6.6668,3.3334,6.6668,0,1.3334,3.3334,5.3334,0.6667,0
652-77,51.3337,0.6667,34.6669,16.6668,26.6667,14.0001,17.3334,2.6666,9.3333,11.3335,0,0
652-81,30.6673,0,21.3338,10.0002,17.3337,8.6668,6.667,2.0001,10.6667,6.6667,0,0
652-85,28.0005,0,20.667,8.6668,18.0003,7.3335,13.3336,4.6667,4.6667,2.6668,0.6667,0
652-89,42.0003,0.6667,31.3335,12.0001,22.6669,9.3334,18.0002,4,4.6667,5.3334,1.3333,0
652-9,45.3336,0,28.6668,17.3335,22.6668,15.3335,11.3335,4.6667,11.3333,10.6668,3.3333,0
652-93,35.3337,0,21.3335,14.6669,17.3334,14.0002,16.6667,3.3334,0.6667,10.6668,0,0
653-1,30.6669,0,6.0001,24.6668,4.6667,23.3335,0.6667,2.6668,4,20.6667,0.6667,0
653-13,162.6664,2.6667,71.9998,87.9999,66.6666,85.3332,15.9999,6.6667,50.6667,78.6665,2.6666,0
653-17,215.9997,5.3333,49.3332,161.3332,46.6666,161.3332,22.6666,26.6666,24,134.6666,2.6666,0
653-21,98.6664,0,34.6665,63.9999,31.9999,62.6666,27.9999,16,4,46.6666,2.6666,0
653-25,285.3333,0,14.6666,270.6667,14.6666,266.6667,9.3333,93.3333,5.3333,173.3334,0,0
653-29,54.0001,0,23.3334,30.6667,17.3334,30.6667,12.6667,10.6667,4.6667,20,0,0
653-33,24.667,0,8.0001,16.6669,8.0001,16.6669,8.0001,9.3334,0,7.3335,0,0
653-37,24.667,0,12.0001,12.6669,11.3334,12.6669,11.3334,3.3334,0,9.3335,0,0
653-41,63.3337,0.6667,42.667,20.6667,38.0002,20,35.3335,4.6667,2.6667,15.3333,0,0
653-45,50.0004,0,32.0003,18.0001,25.3336,17.3334,21.3336,1.3334,4,16,2.6667,0
653-49,18.0002,0,14.6668,4.0001,13.3334,2.6667,12.6667,0,0.6667,2.6667,0,0
653-5,74.6669,0,22.0001,52.6668,20.0001,52.6668,10.6667,2,9.3334,50.6668,2,0
653-53,96.0007,0,59.334,36.6667,54.6672,34.6667,44.0005,1.3334,10.6667,33.3333,3.3334,0
653-57,88.6669,0,56.0002,35.3334,48.0002,32.6667,36.6668,8.6667,11.3334,24,0,0
653-61,266.6665,0,235.9998,30.6667,227.9998,29.3334,69.3331,1.3333,158.6667,28.0001,1.3333,0
653-65,310.6662,0,262.6664,47.9998,255.9998,47.9998,49.3331,6.6666,206.6667,41.3332,1.3333,0
653-69,880.0004,0,714.6667,165.3337,674.6667,160.0003,410.6667,26.6666,264,133.3337,2.6667,0
653-73,600.0007,2.6667,477.3338,120.0002,421.3336,114.6668,192.0003,29.3334,229.3333,85.3334,13.3334,0
653-77,253.3328,0,195.9999,57.3329,179.9999,53.3329,50.6666,9.3332,129.3333,43.9997,2.6667,0
653-81,186.666,0,130.6663,55.9997,111.9997,51.9998,33.333,21.3333,78.6667,30.6665,2.6666,0
653-9,121.3336,0,52.6669,68.6667,48.6669,66.6667,14.0002,2.0001,34.6667,64.6666,4,0
66-1,6.0001,0,2.6667,3.3334,2.6667,3.3334,0.6667,0,2,3.3334,0,0
66-13,17.3335,0,10,7.3335,10,7.3335,2,3.3334,8,4.0001,0,0
66-17,21.3338,0,12.6669,8.6669,11.3335,8.6669,5.3335,3.3334,6,5.3335,0,0
66-21,26.667,0,18.0002,8.6668,16.6668,8.6668,5.3335,4,11.3333,4.6668,0.6667,0
66-25,64.0001,0,60.6667,4.6667,58.6667,3.3334,2.6667,0,56,3.3334,0,0
66-29,144.0007,2,109.3337,34.667,100.6669,30.0003,66.6669,13.3335,34,16.6668,2.6667,0
66-33,62.0004,0,37.3335,24.6669,26.6668,24.6669,4.6668,1.3334,22,23.3335,0,0
66-37,16.6671,0,8.6669,8.0002,8.0002,8.0002,4.6669,2.6667,3.3333,5.3335,0.6667,0
66-41,54.6671,0,30.0003,24.6668,26.0003,23.3334,17.3336,8,8.6667,15.3334,0.6667,0
66-45,136.6671,2.6667,85.3337,48.6667,62.6669,48.6667,59.3335,24,3.3334,24.6667,2.6667,0
66-49,53.3336,0,39.3335,14.0001,23.3334,14.0001,14.0001,4.6667,9.3333,9.3334,1.3334,0
66-5,18.667,0.6667,6.6668,12.0002,4.6668,11.3335,4.6668,0.6667,0,10.6668,0,0
66-53,189.3339,1.3334,76.6669,111.3336,72.6667,109.3336,53.3333,24.0001,19.3334,85.3335,0.6667,0
66-57,27.3334,0,10.0001,17.3333,5.3334,17.3333,3.3334,8,2,9.3333,0,0
66-61,73.3334,0.6667,33.9999,38.6668,21.3332,38.6668,7.9999,20,13.3333,18.6668,0,0
66-65,84.0002,0,60,24.0002,50.6667,23.3335,14.6667,17.3334,36,6.0001,1.3333,0
66-69,86.6672,0,62.667,24.6669,54.667,24.0002,7.3336,14.6667,47.3334,9.3335,0,0
66-73,56.0002,0,24.0001,32.0001,24.0001,32.0001,8.6667,25.3334,15.3334,6.6667,0,0
66-77,24.0002,0,7.3334,16.6668,7.3334,16.6668,1.3334,15.3334,6,1.3334,0,0
66-81,110.0002,0.6667,34,75.3335,21.3333,74.0001,14,56.6666,7.3333,17.3335,0,0
66-85,736.0002,0,149.3336,586.6666,148.0002,585.3333,31.3335,522.6667,116.6667,62.6666,0,0
66-9,25.3335,0,14,11.3335,12,11.3335,0,1.3334,12,10.0001,0,0
660-1,3.3334,0,2,1.3334,2,1.3334,2,0.6667,0,0.6667,0,0
660-13,62.0007,0,46.667,16.0004,36.0003,10.667,34.667,2.6668,1.3333,8.0002,0,0
660-17,165.3328,0,111.9996,59.9998,97.3331,50.6665,43.9998,1.3333,53.3333,49.3332,0,0
660-21,153.3328,0,113.333,43.9998,98.6664,38.6665,33.3331,4,65.3333,34.6665,0,0
660-25,150.6662,0,103.9997,46.6665,89.3331,46.6665,35.9998,9.3332,53.3333,37.3333,1.3333,0
660-29,23.3335,0,13.3333,11.3335,10,10.0002,10,4.0001,0,6.0001,0,0
660-33,59.334,0,35.3338,24.6669,28.0004,22.6668,16.667,5.3334,11.3334,17.3334,0,0
660-37,65.3337,0,28.6669,37.3335,22.6668,36.6668,22.6668,8.6667,0,28.0001,2.6667,0
660-41,52.6675,0.6667,28.6672,24.0003,23.3337,22.6669,20.667,5.3334,2.6667,17.3335,0.6667,0
660-45,38.0006,0.6667,22.0004,15.3335,14.667,15.3335,14.667,2,0,13.3335,0,0
660-49,86.667,0,65.3335,22.0002,60.6666,18.6668,30.6666,1.3334,30,17.3334,0,0
660-5,46.6664,1.3333,35.9998,9.3333,34.6665,9.3333,33.3332,2.6666,1.3333,6.6667,0,0
660-53,60.667,0,33.3335,28.6668,15.3336,26.0001,6.6669,4.0001,8.6667,22,0,0
660-57,18.0002,0,11.3335,7.3334,9.3334,6.6667,6.0001,2,3.3333,4.6667,0,0
660-61,31.3333,0,29.9999,2.0001,26.6666,0.6667,26.6666,0.6667,0,0,0,0
660-65,23.3335,0,11.3334,12.6668,8.6667,12.0001,7.3334,1.3334,1.3333,10.6667,0,0
660-69,36.0003,0,17.3336,20,13.3336,18.6667,4.6669,0.6667,8.6667,18,0.6667,0
660-73,36.0003,0,24.0002,12.0001,18.0002,10.6668,8.6669,0.6667,9.3333,10.0001,0,0
